Modern Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elong(west),Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,,,,,
404,11,28,11.00024,405,7,2,6.39262,405,8,24,17.60004,405,9,13,11.23096,405,10,5,16.22059,405,11,20,17.19839,1868950.87524,1869166.68326,1869220.15023,1869239.88485,1869262.09276,1869308.1335,248.25546,248.25546,247.98971,248.25546,145.77364,100.96595,100.12224,100.96595,180.15336,153.6655,151.72205,153.6655,173.11686,173.11687,171.13326,173.11687,164.40902,195.00602,193.24536,195.00602,193.05873,240.38593,239.84624,240.38593,,44.807689999999994,-47.327200000000005,,1868950.87524,1869166.68326,1869220.15023,1869239.88485,1869262.09276,1869308.1335,248.25546,248.25546,247.98971,248.25546,145.77364,100.96595,100.12224,100.96595,180.15336,153.6655,151.72205,153.6655,173.11686,173.11687,171.13326,173.11687,164.40902,195.00602,193.24536,195.00602,193.05873,240.38593,239.84624,240.38593,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.066663296521054e-05,-2.483337016404019e-05,-1.9000031217936142e-05,-1.7333429470661743e-05,-2.6083205059174164e-05,-2.4416603311899765e-05
406,7,8,2.44647,407,2,13,12.38754,407,4,2,23.16655,407,4,25,4.40955,407,5,15,21.09719,407,7,8,9.78194,1869537.51883,1869757.93305,1869806.38217,1869828.60063,1869849.29595,1869902.82448,106.47885,106.47885,105.47369,106.47885,11.79707,323.72942,325.58563,323.72942,42.1857,11.48314,13.25477,11.48314,33.38269,33.38269,34.69549,33.38269,25.60253,53.78097,54.50033,53.78097,59.93164,106.54119,105.53329,106.54119,,48.067650000000015,-46.60955,,1869537.51883,1869757.93305,1869806.38217,1869828.60063,1869849.29595,1869902.82448,106.47885,106.47885,105.47369,106.47885,11.79707,323.72942,325.58563,323.72942,42.1857,11.48314,13.25477,11.48314,33.38269,33.38269,34.69549,33.38269,25.60253,53.78097,54.50033,53.78097,59.93164,106.54119,105.53329,106.54119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7749963492158516e-05,-2.6500204741958244e-05,-2.1083399817350967e-05,-2.2750001564625366e-05,-2.4416603311899765e-05,-2.316653558612214e-05
408,2,6,9.14081,408,9,18,13.84192,408,11,7,12.98587,408,11,27,20.1698,408,12,18,8.59896,409,2,4,20.11033,1870115.79777,1870340.99364,1870390.95798,1870411.25731,1870431.77519,1870480.25483,316.45763,316.45764,318.2066,316.45764,223.31024,178.42124,176.46992,178.42124,255.26667,227.66842,226.71067,227.66842,247.67638,247.67639,247.38386,247.67639,239.97948,267.89977,268.32167,267.89977,270.84258,315.68358,317.41969,315.68358,,44.88899999999998,-44.84100000000001,,1870115.79777,1870340.99364,1870390.95798,1870411.25731,1870431.77519,1870480.25483,316.45763,316.45764,318.2066,316.45764,223.31024,178.42124,176.46992,178.42124,255.26667,227.66842,226.71067,227.66842,247.67638,247.67639,247.38386,247.67639,239.97948,267.89977,268.32167,267.89977,270.84258,315.68358,317.41969,315.68358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6916738763455017e-05,-1.7333429470661743e-05,-2.6083205059174164e-05,-2.566667103767739e-05,-2.4000069290402992e-05,-2.3583302438262566e-05
409,9,18,12.35266,410,4,20,11.61022,410,6,11,12.12089,410,7,2,10.55658,410,7,24,14.90704,410,9,12,3.71928,1870705.93159,1870919.90066,1870971.92194,1870992.85676,1871015.03802,1871064.57187,178.12116,178.12116,176.16649,178.12116,75.67034,29.01909,30.4443,29.01909,108.72692,80.29369,80.1382,80.29369,100.92802,100.92803,100.09875,100.92803,92.33595,122.79093,121.35817,122.79093,123.35649,171.61381,169.62846,171.61381,,46.65125,-48.25732000000001,,1870705.93159,1870919.90066,1870971.92194,1870992.85676,1871015.03802,1871064.57187,178.12116,178.12116,176.16649,178.12116,75.67034,29.01909,30.4443,29.01909,108.72692,80.29369,80.1382,80.29369,100.92802,100.92803,100.09875,100.92803,92.33595,122.79093,121.35817,122.79093,123.35649,171.61381,169.62846,171.61381,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-2.483337016404019e-05,-2.6916738763455017e-05,-2.6500204741958244e-05,-1.7333429470661743e-05,-2.4000069290402992e-05
411,4,20,12.41309,411,12,5,18.18128,412,1,20,13.93827,412,2,11,16.82867,412,3,2,9.33493,412,4,24,0.43905,1871284.93411,1871514.17445,1871559.99766,1871582.11809,1871601.80585,1871654.43519,28.81314,28.81315,30.24026,28.81315,301.93191,254.76316,254.72468,254.76316,330.60132,299.92866,301.32825,299.92866,321.73159,321.73159,323.55699,321.73159,314.47333,341.13677,343.11447,341.13677,348.40453,33.01071,34.32982,33.01071,,47.16875000000002,-44.606179999999995,,1871284.93411,1871514.17445,1871559.99766,1871582.11809,1871601.80585,1871654.43519,28.81314,28.81315,30.24026,28.81315,301.93191,254.76316,254.72468,254.76316,330.60132,299.92866,301.32825,299.92866,321.73159,321.73159,323.55699,321.73159,314.47333,341.13677,343.11447,341.13677,348.40453,33.01071,34.32982,33.01071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1916700690988167e-05,-2.066663296521054e-05,-2.2750001564625366e-05,-1.9416565239432915e-05,-1.8583264365795715e-05,-2.0250098943713768e-05
412,11,26,4.55292,413,6,29,20.09259,413,8,22,7.44849,413,9,11,0.98291,413,10,3,7.21077,413,11,18,8.93211,1871870.6066,1872086.25409,1872139.72725,1872159.45785,1872181.71735,1872227.78907,246.07937,246.07937,245.7341,246.07937,143.48937,98.63163,97.87094,98.63163,177.83914,151.33728,149.4238,151.33728,170.78468,170.78469,168.79965,170.78469,162.05893,192.72469,190.93106,192.72469,190.73447,238.13513,237.51636,238.13513,,44.85774000000001,-47.400660000000016,,1871870.6066,1872086.25409,1872139.72725,1872159.45785,1872181.71735,1872227.78907,246.07937,246.07937,245.7341,246.07937,143.48937,98.63163,97.87094,98.63163,177.83914,151.33728,149.4238,151.33728,170.78468,170.78469,168.79965,170.78469,162.05893,192.72469,190.93106,192.72469,190.73447,238.13513,237.51636,238.13513,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9000031217936142e-05,-2.2750001564625366e-05,-2.0250098943713768e-05,-1.9416565239432915e-05,-2.5250137016180618e-05,-2.2750001564625366e-05
414,7,5,14.54041,415,2,11,8.50895,415,3,31,16.25353,415,4,22,21.51672,415,5,13,13.66836,415,7,6,4.47771,1872457.02275,1872677.77144,1872726.09413,1872748.31343,1872768.98641,1872822.60347,104.07858,104.07858,103.14799,104.07858,9.73763,321.65882,323.48057,321.65882,40.0154,9.28793,11.08719,9.28793,31.18831,31.18831,32.55156,31.18831,23.43537,51.56457,52.35198,51.56457,57.87547,104.41205,103.46776,104.41205,,48.07881000000003,-46.536579999999994,,1872457.02275,1872677.77144,1872726.09413,1872748.31343,1872768.98641,1872822.60347,104.07858,104.07858,103.14799,104.07858,9.73763,321.65882,323.48057,321.65882,40.0154,9.28793,11.08719,9.28793,31.18831,31.18831,32.55156,31.18831,23.43537,51.56457,52.35198,51.56457,57.87547,104.41205,103.46776,104.41205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3583302438262566e-05,-2.4416603311899765e-05,-2.358353526890622e-05,-2.4000069290402992e-05,-1.8999798387292488e-05,-2.2750001564625366e-05
416,2,4,1.43793,416,9,15,23.2975,416,11,5,1.06371,416,11,25,7.14771,416,12,15,21.01273,417,2,2,3.396,1873035.47681,1873260.38763,1873310.46122,1873330.71472,1873351.29243,1873399.5584,314.22998,314.22998,315.93193,314.22998,220.74651,175.91261,173.94065,175.91261,252.77177,225.26749,224.22934,225.26749,245.23027,245.23029,244.84747,245.23029,237.50381,265.51264,265.84768,265.51264,268.18001,313.08584,314.76778,313.08584,,44.8339,-44.90583000000004,,1873035.47681,1873260.38763,1873310.46122,1873330.71472,1873351.29243,1873399.5584,314.22998,314.22998,315.93193,314.22998,220.74651,175.91261,173.94065,175.91261,252.77177,225.26749,224.22934,225.26749,245.23027,245.23029,244.84747,245.23029,237.50381,265.51264,265.84768,265.51264,268.18001,313.08584,314.76778,313.08584,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0249866113070114e-05,-2.483337016404019e-05,-2.2750001564625366e-05,-2.2750001564625366e-05,-2.3583302438262566e-05,-2.4000069290402992e-05
417,9,16,5.17859,418,4,18,4.17185,418,6,9,3.56314,418,6,30,3.53979,418,7,22,6.48705,418,9,10,0.13568,1873625.63267,1873839.59073,1873891.56536,1873912.56439,1873934.68719,1873984.42255,175.91523,175.91523,173.93727,175.91523,73.50811,26.8023,28.27066,26.8023,106.55863,78.03094,77.94453,78.03094,98.72856,98.72856,97.96093,98.72856,90.15304,120.53383,119.14624,120.53383,121.30863,169.55533,167.55325,169.55533,,46.70581,-48.246700000000004,,1873625.63267,1873839.59073,1873891.56536,1873912.56439,1873934.68719,1873984.42255,175.91523,175.91523,173.93727,175.91523,73.50811,26.8023,28.27066,26.8023,106.55863,78.03094,77.94453,78.03094,98.72856,98.72856,97.96093,98.72856,90.15304,120.53383,119.14624,120.53383,121.30863,169.55533,167.55325,169.55533,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9416565239432915e-05,-2.6916738763455017e-05,-1.983333209157334e-05,-2.2750001564625366e-05,-2.0249866113070114e-05,-2.066663296521054e-05
419,4,18,0.71667,419,12,3,8.23698,420,1,18,4.94114,420,2,9,6.87323,420,2,28,22.8002,420,4,21,12.50187,1874204.44676,1874433.76011,1874479.62278,1874501.70328,1874521.36691,1874573.93781,26.42149,26.42149,27.90069,26.42149,299.52516,252.44346,252.30652,252.44346,328.25259,297.64786,298.97961,297.64786,319.41143,319.41143,321.19698,319.41143,312.1495,338.79282,340.75766,338.79282,346.0359,30.60917,31.98619,30.60917,,47.08170000000004,-44.57326999999998,,1874204.44676,1874433.76011,1874479.62278,1874501.70328,1874521.36691,1874573.93781,26.42149,26.42149,27.90069,26.42149,299.52516,252.44346,252.30652,252.44346,328.25259,297.64786,298.97961,297.64786,319.41143,319.41143,321.19698,319.41143,312.1495,338.79282,340.75766,338.79282,346.0359,30.60917,31.98619,30.60917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2750001564625366e-05,-2.649997191131459e-05,-2.3166768416765793e-05,-1.941679807007657e-05,-2.566667103767739e-05,-2.2750001564625366e-05
420,11,23,23.05444,421,6,27,10.19993,421,8,19,21.10974,421,9,8,14.39777,421,9,30,22.26023,421,11,15,23.31367,1874790.3775,1875005.8419,1875059.29647,1875079.01681,1875101.34441,1875147.3883,243.94226,243.94226,243.50767,243.94226,141.20879,96.31405,95.62661,96.31405,175.50064,149.00138,147.10398,149.00138,168.43866,168.43867,166.43987,168.43867,159.69337,190.4458,188.60946,190.4458,188.34605,235.82882,235.12138,235.82882,,44.89474,-47.482770000000016,,1874790.3775,1875005.8419,1875059.29647,1875079.01681,1875101.34441,1875147.3883,243.94226,243.94226,243.50767,243.94226,141.20879,96.31405,95.62661,96.31405,175.50064,149.00138,147.10398,149.00138,168.43866,168.43867,166.43987,168.43867,159.69337,190.4458,188.60946,190.4458,188.34605,235.82882,235.12138,235.82882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.233323471248494e-05,-2.6916738763455017e-05,-2.149993383884774e-05,-2.6916505932811363e-05,-2.4416603311899765e-05,-2.1083399817350967e-05
422,7,3,2.75208,423,2,9,5.45634,423,3,29,9.03881,423,4,20,14.74017,423,5,11,6.21796,423,7,3,21.95478,1875376.53157,1875597.64425,1875645.79352,1875668.03107,1875688.67598,1875742.33168,101.68315,101.68315,100.82649,101.68315,7.71222,319.62216,321.41063,319.62216,37.84695,7.08033,8.90788,7.08033,28.9987,28.99871,30.41579,28.99871,21.27641,49.34729,50.20847,49.34729,55.77791,102.23287,101.36181,102.23287,,48.090059999999994,-46.45496000000001,,1875376.53157,1875597.64425,1875645.79352,1875668.03107,1875688.67598,1875742.33168,101.68315,101.68315,100.82649,101.68315,7.71222,319.62216,321.41063,319.62216,37.84695,7.08033,8.90788,7.08033,28.9987,28.99871,30.41579,28.99871,21.27641,49.34729,50.20847,49.34729,55.77791,102.23287,101.36181,102.23287,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4000069290402992e-05,-2.649997191131459e-05,-2.6916738763455017e-05,-2.0250098943713768e-05,-2.2333467543128593e-05,-2.1500166669491394e-05
424,2,1,17.15405,424,9,13,6.91288,424,11,2,12.48172,424,11,22,17.85352,424,12,13,8.67081,425,1,30,10.86977,1875955.13165,1876179.70493,1876229.93697,1876250.16079,1876270.77818,1876318.86981,311.97848,311.97848,313.63691,311.97848,218.11416,173.32842,171.34795,173.32842,250.26562,222.83947,221.72449,222.83947,242.77301,242.77302,242.30165,242.77302,235.01081,263.09448,263.34012,263.09448,265.52313,310.49583,312.12592,310.49583,,44.785740000000004,-44.97270000000003,,1875955.13165,1876179.70493,1876229.93697,1876250.16079,1876270.77818,1876318.86981,311.97848,311.97848,313.63691,311.97848,218.11416,173.32842,171.34795,173.32842,250.26562,222.83947,221.72449,222.83947,242.77301,242.77302,242.30165,242.77302,235.01081,263.09448,263.34012,263.09448,265.52313,310.49583,312.12592,310.49583,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1916700690988167e-05,-1.7333429470661743e-05,-2.233323471248494e-05,-1.7333429470661743e-05,-2.0249866113070114e-05,-2.6916738763455017e-05
425,9,13,20.3822,426,4,15,21.32579,426,6,6,19.67801,426,6,27,20.95862,426,7,19,22.40635,426,9,7,21.33536,1876545.26616,1876759.30547,1876811.23682,1876832.29017,1876854.3505,1876904.30587,173.64268,173.64268,171.66431,173.64268,71.38998,24.60985,26.13522,24.60985,104.41883,75.79581,75.79775,75.79581,96.54698,96.54699,95.86041,96.54699,87.99517,118.29067,116.96994,118.29067,119.31866,167.52903,165.53723,167.52903,,46.78012999999999,-48.21037000000001,,1876545.26616,1876759.30547,1876811.23682,1876832.29017,1876854.3505,1876904.30587,173.64268,173.64268,171.66431,173.64268,71.38998,24.60985,26.13522,24.60985,104.41883,75.79581,75.79775,75.79581,96.54698,96.54699,95.86041,96.54699,87.99517,118.29067,116.96994,118.29067,119.31866,167.52903,165.53723,167.52903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.566667103767739e-05,-1.941679807007657e-05,-2.6916738763455017e-05,-1.816649751365529e-05,-2.6083205059174164e-05,-2.066663296521054e-05
427,4,15,11.57007,427,11,30,20.75998,428,1,15,20.17965,428,2,6,20.84821,428,2,26,12.56515,428,4,19,1.21672,1877123.89898,1877353.2819,1877399.25772,1877421.28557,1877440.94045,1877493.46759,23.97028,23.97028,25.51308,23.97028,297.07672,250.06082,249.84784,250.06082,325.90711,295.37674,296.65702,295.37674,317.08842,317.08843,318.84419,317.08843,309.82707,336.46119,338.42197,336.46119,343.70349,28.23441,29.67951,28.23441,,47.015900000000016,-44.53092000000004,,1877123.89898,1877353.2819,1877399.25772,1877421.28557,1877440.94045,1877493.46759,23.97028,23.97028,25.51308,23.97028,297.07672,250.06082,249.84784,250.06082,325.90711,295.37674,296.65702,295.37674,317.08842,317.08843,318.84419,317.08843,309.82707,336.46119,338.42197,336.46119,343.70349,28.23441,29.67951,28.23441,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7749963492158516e-05,-2.483337016404019e-05,-2.5250137016180618e-05,-1.858349719643937e-05,-2.6083437889817818e-05,-1.7333429470661743e-05
428,11,21,15.82013,429,6,25,0.74791,429,8,17,10.56241,429,9,6,4.38336,429,9,28,13.33011,429,11,13,13.44891,1877710.07607,1877925.44806,1877978.857,1877998.59954,1878020.97232,1878066.97727,241.73386,241.73386,241.23171,241.73386,138.9645,94.01458,93.41501,94.01458,173.19027,146.65693,144.79561,146.65693,166.11609,166.1161,164.12562,166.1161,157.36001,188.16776,186.30975,188.16776,185.96423,233.51239,232.73392,233.51239,,44.94991999999999,-47.548160000000024,,1877710.07607,1877925.44806,1877978.857,1877998.59954,1878020.97232,1878066.97727,241.73386,241.73386,241.23171,241.73386,138.9645,94.01458,93.41501,94.01458,173.19027,146.65693,144.79561,146.65693,166.11609,166.1161,164.12562,166.1161,157.36001,188.16776,186.30975,188.16776,185.96423,233.51239,232.73392,233.51239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1916700690988167e-05,-2.1083399817350967e-05,-2.3583302438262566e-05,-2.4000069290402992e-05,-2.2750001564625366e-05,-2.2750001564625366e-05
430,6,30,13.73914,431,2,7,2.7292,431,3,27,1.33675,431,4,18,8.19708,431,5,8,22.46865,431,7,1,14.14711,1878295.98936,1878517.53061,1878565.4726,1878587.75844,1878608.35309,1878662.00636,99.23743,99.23743,98.46732,99.23743,5.71046,317.59887,319.36532,317.59887,35.69089,4.85273,6.71868,4.85273,26.8187,26.8187,28.29892,26.8187,19.12919,47.11775,48.05954,47.11775,53.63094,100.00093,99.20847,100.00093,,48.111590000000035,-46.369989999999994,,1878295.98936,1878517.53061,1878565.4726,1878587.75844,1878608.35309,1878662.00636,99.23743,99.23743,98.46732,99.23743,5.71046,317.59887,319.36532,317.59887,35.69089,4.85273,6.71868,4.85273,26.8187,26.8187,28.29892,26.8187,19.12919,47.11775,48.05954,47.11775,53.63094,100.00093,99.20847,100.00093,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.983333209157334e-05,-1.7333429470661743e-05,-2.6083205059174164e-05,-1.9000031217936142e-05,-2.0250098943713768e-05,-2.1083399817350967e-05
432,1,30,8.70465,432,9,10,13.35714,432,10,30,23.84293,432,11,20,4.63403,432,12,10,20.32109,433,1,27,20.2972,1878874.77959,1879098.97345,1879149.41035,1879169.60998,1879190.26361,1879238.26261,309.72018,309.72018,311.33716,309.72018,215.43771,170.69614,168.70781,170.69614,247.76968,220.40912,219.2206,220.40912,240.31882,240.31882,239.75984,240.31882,232.51584,260.676,260.82926,260.676,262.94008,307.98607,309.55944,307.98607,,44.741569999999996,-45.04598999999996,,1878874.77959,1879098.97345,1879149.41035,1879169.60998,1879190.26361,1879238.26261,309.72018,309.72018,311.33716,309.72018,215.43771,170.69614,168.70781,170.69614,247.76968,220.40912,219.2206,220.40912,240.31882,240.31882,239.75984,240.31882,232.51584,260.676,260.82926,260.676,262.94008,307.98607,309.55944,307.98607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0249866113070114e-05,-2.649997191131459e-05,-1.8583264365795715e-05,-1.9416565239432915e-05,-2.1916700690988167e-05,-1.7333429470661743e-05
433,9,11,12.29352,434,4,13,15.72368,434,6,4,12.23865,434,6,25,14.23004,434,7,17,14.76116,434,9,5,19.21311,1879464.92913,1879679.07205,1879730.92684,1879752.00982,1879774.03195,1879824.21744,171.3992,171.3992,169.41207,171.3992,69.31388,22.46849,24.03881,22.46849,102.2722,73.579,73.66044,73.579,94.35937,94.35937,93.74485,94.35937,85.82971,116.06541,114.80218,116.06541,117.34516,165.53059,163.53507,165.53059,,46.845389999999995,-48.18542999999998,,1879464.92913,1879679.07205,1879730.92684,1879752.00982,1879774.03195,1879824.21744,171.3992,171.3992,169.41207,171.3992,69.31388,22.46849,24.03881,22.46849,102.2722,73.579,73.66044,73.579,94.35937,94.35937,93.74485,94.35937,85.82971,116.06541,114.80218,116.06541,117.34516,165.53059,163.53507,165.53059,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4000069290402992e-05,-2.066663296521054e-05,-2.0250098943713768e-05,-2.566667103767739e-05,-2.566667103767739e-05,-1.7749963492158516e-05
435,4,13,0.24811,435,11,28,9.42296,436,1,13,11.54995,436,2,4,10.27423,436,2,24,2.6687,436,4,16,13.68704,1880043.42724,1880272.80952,1880318.89815,1880340.84499,1880360.52809,1880412.98719,21.59402,21.59402,23.17837,21.59402,294.61101,247.68394,247.37124,247.68394,323.52957,293.11105,294.31567,293.11105,314.74288,314.74288,316.44437,314.74288,307.47875,334.14347,336.0787,334.14347,341.34079,25.84962,27.3415,25.84962,,46.927070000000015,-44.50882999999999,,1880043.42724,1880272.80952,1880318.89815,1880340.84499,1880360.52809,1880412.98719,21.59402,21.59402,23.17837,21.59402,294.61101,247.68394,247.37124,247.68394,323.52957,293.11105,294.31567,293.11105,314.74288,314.74288,316.44437,314.74288,307.47875,334.14347,336.0787,334.14347,341.34079,25.84962,27.3415,25.84962,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6083437889817818e-05,-2.066663296521054e-05,-2.6083437889817818e-05,-2.1083166986707313e-05,-1.816649751365529e-05,-2.066663296521054e-05
436,11,19,10.604,437,6,22,14.84296,437,8,14,23.58836,437,9,3,18.37097,437,9,26,4.07403,437,11,11,5.0035,1880629.85873,1880845.03535,1880898.39975,1880918.18236,1880940.58665,1880986.62538,239.60836,239.60836,239.01599,239.60836,136.6821,91.69651,91.16463,91.69651,170.8737,144.29496,142.45619,144.29496,163.79361,163.79362,161.80053,163.79362,155.02219,185.87634,183.98394,185.87634,183.62502,231.25427,230.38753,231.25427,,44.98558999999999,-47.629249999999985,,1880629.85873,1880845.03535,1880898.39975,1880918.18236,1880940.58665,1880986.62538,239.60836,239.60836,239.01599,239.60836,136.6821,91.69651,91.16463,91.69651,170.8737,144.29496,142.45619,144.29496,163.79361,163.79362,161.80053,163.79362,155.02219,185.87634,183.98394,185.87634,183.62502,231.25427,230.38753,231.25427,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.066663296521054e-05,-1.7333429470661743e-05,-2.566667103767739e-05,-2.6916738763455017e-05,-2.2750001564625366e-05,-2.483337016404019e-05
438,6,28,2.40967,439,2,4,23.11149,439,3,24,17.35502,439,4,16,1.19312,439,5,6,13.95975,439,6,29,5.56883,1881215.5173,1881437.37988,1881485.14002,1881507.46661,1881527.99855,1881581.64893,96.86087,96.86087,96.15818,96.86087,3.64451,315.53901,317.25733,315.53901,33.50662,2.61365,4.49368,2.61365,24.61977,24.61978,26.14204,24.61978,16.95288,44.85702,45.85956,44.85702,51.43545,97.73735,97.00881,97.73735,,48.105500000000006,-46.3019,,1881215.5173,1881437.37988,1881485.14002,1881507.46661,1881527.99855,1881581.64893,96.86087,96.86087,96.15818,96.86087,3.64451,315.53901,317.25733,315.53901,33.50662,2.61365,4.49368,2.61365,24.61977,24.61978,26.14204,24.61978,16.95288,44.85702,45.85956,44.85702,51.43545,97.73735,97.00881,97.73735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1083166986707313e-05,-2.5249904185536964e-05,-1.8166730344298943e-05,-2.066663296521054e-05,-1.7749963492158516e-05,-1.9416565239432915e-05
440,1,28,1.29236,440,9,7,19.07969,440,10,28,11.87554,440,11,17,15.48486,440,12,8,8.28698,441,1,25,6.69495,1881794.47075,1882018.21189,1882068.91171,1882089.0621,1882109.76219,1882157.69585,307.50449,307.50449,309.0679,307.50449,212.72896,168.03423,166.03471,168.03423,245.28105,218.00636,216.74559,218.00636,237.86752,237.86752,237.22104,237.86752,230.02371,258.2705,258.33321,258.2705,260.40049,305.51617,307.03473,305.51617,,44.69472999999999,-45.11568,,1881794.47075,1882018.21189,1882068.91171,1882089.0621,1882109.76219,1882157.69585,307.50449,307.50449,309.0679,307.50449,212.72896,168.03423,166.03471,168.03423,245.28105,218.00636,216.74559,218.00636,237.86752,237.86752,237.22104,237.86752,230.02371,258.2705,258.33321,258.2705,260.40049,305.51617,307.03473,305.51617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.566667103767739e-05,-2.6916505932811363e-05,-1.983333209157334e-05,-2.149993383884774e-05,-2.316653558612214e-05,-1.7749963492158516e-05
